Bankrupt, OperatingGrossMargin, OperatingProfitRate, Cashflowrate, NetValuePerShare(A), PersistentEPSintheLastFourSeasons, TotalAssetTurnover, WorkingCapitaltoTotalAssets, CurrentLiabilitytoAssets, EquitytoLiability
0,0.516172041,0.996685297,0.446113585,0.165353335,0.198544011,0.011994003,0.816215613,0.031679155,0.125295162
0,0.650131884,0.997640295,0.424263775,0.157684042,0.187671362,0.064467766,0.940815404,0.042650643,0.081513488
0,0.613535796,0.999086715,0.477062312,0.182040369,0.237685544,0.227886057,0.909399159,0.055978185,0.07236481
0,0.60339584,0.998682646,0.461469683,0.173149046,0.205445779,0.058470765,0.899378045,0.03215517,0.127421052
0,0.593385607,0.998961346,0.467795643,0.171505626,0.218114777,0.808095952,0.780576702,0.274971525,0.012028072
0,0.612216953,0.998628339,0.455049781,0.168598036,0.201853077,0.031484258,0.765207625,0.079563693,0.028862435
0,0.596729558,0.998917554,0.458159919,0.166954616,0.208471211,0.139430285,0.831485484,0.084578669,0.048621103
0,0.620865103,0.999124383,0.462813383,0.15776832,0.225583814,0.091454273,0.826336913,0.076376348,0.040711027
0,0.601745485,0.998962386,0.461790091,0.15283806,0.140115345,0.236881559,0.725592658,0.215364517,0.013791725
0,0.595994465,0.998925989,0.459938099,0.188108381,0.218682046,0.088455772,0.806475438,0.060079325,0.066087491
0,0.605702014,0.998973594,0.465153536,0.206186001,0.214238442,0.209895052,0.823393148,0.127095901,0.031050507
0,0.57592355,0.998421394,0.456588074,0.1479078,0.195991302,0.044977511,0.730821968,0.081543811,0.017400398
0,0.595475576,0.998745157,0.456735697,0.163794193,0.195234944,0.103448276,0.828153777,0.092189641,0.026189683
0,0.615387942,0.999066494,0.46276809,0.167165311,0.202325801,0.094452774,0.819271445,0.09351624,0.040547204
0,0.606948789,0.99901912,0.463115338,0.187981965,0.213576629,0.097451274,0.815858737,0.091787675,0.033776162
0,0.600282506,0.999007103,0.453281665,0.17542455,0.227191075,0.323838081,0.879735115,0.147604215,0.015824273
0,0.607755949,0.999049393,0.460139403,0.178795668,0.22728562,0.109445277,0.819503376,0.101133587,0.034695835
0,0.604786751,0.998997974,0.467270577,0.170241456,0.220289307,0.166416792,0.832617327,0.055830812,0.041131007
0,0.616879747,0.999237273,0.507314864,0.196915427,0.225678359,0.043478261,0.765396622,0.010692999,0.04365055
0,0.599028524,0.998961462,0.466371422,0.18157684,0.215089345,0.364317841,0.888306478,0.136297879,0.028477188
0,0.60456334,0.999007449,0.464645245,0.173696852,0.22709653,0.410794603,0.846711422,0.140778735,0.027283219
0,0.606285764,0.998979949,0.463249541,0.172643378,0.21282027,0.16191904,0.821169487,0.058689495,0.067199586
0,0.601572522,0.998972092,0.471710995,0.18979394,0.221234755,0.413793103,0.874674869,0.106291094,0.033713842
0,0.616404099,0.999045811,0.44625282,0.199612321,0.234281932,0.179910045,0.924471504,0.088543764,0.043413359
0,0.615820349,0.999047429,0.479295102,0.195819814,0.218492956,0.061469265,0.841926921,0.041571313,0.101603185
0,0.601168942,0.999022817,0.465539367,0.186380683,0.220100217,0.166416792,0.847567285,0.107263837,0.027480754
0,0.606898341,0.998728634,0.460080689,0.156714846,0.189278623,0.068965517,0.671283361,0.180714279,0.020491552
0,0.597709682,0.998936966,0.467944944,0.184610847,0.210078472,0.122938531,0.783601689,0.058264979,0.037054718
0,0.623300999,0.999010107,0.462648986,0.166870338,0.210645741,0.077961019,0.779790056,0.139487823,0.022345877
0,0.604894853,0.99899705,0.466203669,0.162361468,0.212914815,0.065967016,0.86557823,0.030096367,0.110511231
0,0.608959483,0.998993006,0.459730086,0.1807762,0.212442091,0.088455772,0.736434984,0.104162042,0.021111358
0,0.640121651,0.999416949,0.518834453,0.187686992,0.235038291,0.056971514,0.898402307,0.021821975,0.180966697
0,0.595425129,0.998973247,0.459483489,0.174413215,0.215845703,0.667166417,0.764425777,0.224859906,0.014121575
0,0.664408539,0.998997859,0.472653766,0.168303064,0.207242129,0.097451274,0.884578928,0.033721564,0.120017905
0,0.587634587,0.998318788,0.442572322,0.16598542,0.195991302,0.046476762,0.823457434,0.040540016,0.08130047
0,0.600563571,0.9989781,0.474083021,0.19965446,0.220572941,0.088455772,0.790696777,0.049204921,0.05535002
0,0.596354805,0.998819223,0.475747129,0.174497493,0.206674861,0.04047976,0.760906799,0.049026306,0.060223126
0,0.605759668,0.999023741,0.456534394,0.181071173,0.220194762,0.184407796,0.802669186,0.161579879,0.019274108
0,0.645822223,0.999045002,0.458755441,0.171800598,0.223503829,0.157421289,0.859442931,0.117302417,0.033611554
0,0.609536027,0.998997166,0.465364904,0.181829674,0.216602061,0.112443778,0.790097624,0.193442886,0.01886656
0,0.610667493,0.998965968,0.461555237,0.156462012,0.214427531,0.152923538,0.882179625,0.08167966,0.036763893
0,0.600390608,0.998977869,0.47738943,0.177405082,0.222369292,0.271364318,0.893058341,0.040820028,0.043610913
0,0.603684112,0.999022239,0.463288124,0.169103704,0.215940248,0.112443778,0.784219339,0.1429048,0.024925263
0,0.628201617,0.999109709,0.519993625,0.180860478,0.224638366,0.131934033,0.882791767,0.073965441,0.052883536
0,0.605197538,0.999033101,0.461560269,0.16969365,0.216602061,0.070464768,0.78382042,0.086342054,0.028003092
0,0.607474884,0.998975558,0.459220117,0.17378113,0.217831143,0.337331334,0.863685614,0.165648997,0.022424583
0,0.600304127,0.998939739,0.457383223,0.164931946,0.196274936,0.266866567,0.807611605,0.207303475,0.017277479
0,0.608851382,0.999115024,0.471147346,0.207534449,0.259903564,0.233883058,0.882308165,0.10481135,0.037970572
0,0.599115006,0.99899393,0.458569236,0.185832877,0.223409284,0.404797601,0.804504837,0.208904829,0.016838559
0,0.604411998,0.998653528,0.464705636,0.162319329,0.201663988,0.052473763,0.78338034,0.072288227,0.026634146
0,0.626947635,0.999006063,0.452617364,0.175298133,0.220762031,0.097451274,0.890294649,0.039769836,0.105700369
0,0.553164502,0.995219349,0.439047835,0.17913278,0.200529451,0.004497751,0.763900085,0.012093394,0.061823942
0,0.618551723,0.998689001,0.454013068,0.15654629,0.214332987,0.064467766,0.9313332,0.022178214,0.163616576
0,0.594473832,0.998924949,0.464378518,0.166322532,0.206485771,0.116941529,0.790366645,0.119206539,0.022615073
0,0.598560083,0.998941125,0.460375934,0.16720745,0.204500331,0.253373313,0.818229857,0.169029004,0.021451464
0,0.599482552,0.998961693,0.466641504,0.187939826,0.213103905,0.07946027,0.809582438,0.064763972,0.047012894
0,0.602300408,0.999030559,0.463044882,0.175213855,0.218114777,0.137931034,0.81000318,0.095489349,0.03439206
0,0.605694807,0.999015884,0.458488714,0.161181577,0.209983927,0.110944528,0.85001307,0.062878216,0.035548242
0,0.582589833,0.998303536,0.433228488,0.18448443,0.197314929,0.044977511,0.836112456,0.015868268,0.252492856
0,0.595158477,0.998851576,0.456032812,0.185032236,0.212725726,0.047976012,0.782609178,0.072914745,0.031971566
0,0.618458035,0.99851568,0.440564321,0.170030761,0.204405786,0.03898051,0.861153484,0.035318701,0.064358779
0,0.605925424,0.999044078,0.457742214,0.198053179,0.223409284,0.095952024,0.777076477,0.092928723,0.024766212
0,0.612757463,0.999189205,0.483455374,0.175719523,0.231351045,0.091454273,0.818400505,0.04064693,0.037046872
1,0.604995748,0.999054824,0.457438581,0.187012768,0.231918313,0.109445277,0.812192019,0.107871014,0.01777513
1,0.532906211,0.994728504,0.434323914,0.147697105,0.192209511,0.010494753,0.782081463,0.028007302,0.03472942
1,0.594027011,0.998886587,0.464620082,0.152669504,0.189656802,0.112443778,0.693946502,0.137936522,0.018640915
1,0.590913677,0.998625335,0.45239593,0.142598289,0.122340928,0.236881559,0.824975696,0.157383058,0.01780831
1,0.593277505,0.998857007,0.446512837,0.17993342,0.177365983,0.047976012,0.80455494,0.050776373,0.034807971
1,0.604275069,0.998092546,0.459954874,0.13640386,0.136806278,0.070464768,0.685899314,0.215306993,0.013767926
1,0.623012727,0.998632614,0.486568867,0.156967679,0.19457313,0.052473763,0.809043853,0.06211808,0.03137522
1,0.604166967,0.998291981,0.462907325,0.197252539,0.137751725,0.034482759,0.782837656,0.10805628,0.0218422
1,0.596556595,0.998961346,0.462133984,0.183515233,0.192020422,0.242878561,0.810300431,0.165140301,0.020186449
1,0.601356318,0.998960537,0.460530267,0.162066495,0.201002175,0.083958021,0.71770572,0.155117411,0.015529951
0,0.595763848,0.998938352,0.460095787,0.148118495,0.191925877,0.251874063,0.796951511,0.110287803,0.016599692
0,0.606732585,0.999006987,0.463090176,0.19308078,0.218871135,0.074962519,0.809819022,0.048320734,0.087620559
0,0.600628432,0.998975443,0.462934165,0.18570646,0.22312565,0.20089955,0.798587491,0.111611222,0.021426205
0,0.598797907,0.998975212,0.47300437,0.183810206,0.215089345,0.073463268,0.856342645,0.03980082,0.089766356
0,0.600945531,0.998986304,0.466401617,0.183178121,0.205729413,0.049475262,0.777811969,0.052465001,0.058896248
0,0.601659003,0.999043616,0.46978016,0.207913699,0.244492767,0.248875562,0.831667612,0.110081247,0.034901024
0,0.596700731,0.998995779,0.455787893,0.221988117,0.237685544,0.353823088,0.821722517,0.14372022,0.018376036
0,0.612029577,0.999109015,0.477196514,0.192406557,0.228231067,0.058470765,0.830543977,0.041501523,0.038335742
0,0.598178123,0.999006409,0.46202159,0.199106654,0.23721282,0.340329835,0.878340927,0.094179568,0.019698256
0,0.656711685,0.999017155,0.480283167,0.241372045,0.219627494,0.04197901,0.867103032,0.007986559,0.240445344
0,0.594481039,0.99895788,0.461550204,0.15654629,0.203271249,0.122938531,0.811924965,0.194780636,0.018772695
0,0.600441056,0.99899601,0.460468198,0.239812903,0.290819703,0.086956522,0.820564037,0.040710442,0.0307129
0,0.598891595,0.998962617,0.465447103,0.178121445,0.215940248,0.059970015,0.780888446,0.070272158,0.023072955
0,0.604548927,0.998947711,0.471877071,0.169145843,0.214522076,0.061469265,0.808633218,0.049342705,0.063277631
0,0.623899163,0.996005417,0.405542555,0.147149298,0.205823958,0.011994003,0.914125307,0.039073485,0.109660851
0,0.60413814,0.998973016,0.461652533,0.171632042,0.214711166,0.184407796,0.833519786,0.131899413,0.029627651
0,0.580615172,0.998070708,0.460340706,0.146432936,0.189940437,0.029985007,0.72612652,0.150056071,0.019092321
0,0.596333184,0.998884969,0.462341998,0.161729384,0.193722227,0.229385307,0.958312529,0.055832685,0.07383177
0,0.604599374,0.998987806,0.462479555,0.212928237,0.224165642,0.071964018,0.723243742,0.131721235,0.024905609
0,0.6037778,0.998871681,0.454100299,0.165437613,0.210078472,0.086956522,0.9067107,0.08954456,0.045818368
0,0.600534744,0.998993468,0.467371229,0.174118242,0.218303867,0.277361319,0.726176983,0.101581896,0.029200585
0,0.602307615,0.998968279,0.46219773,0.173612574,0.216507516,0.259370315,0.826063672,0.144579799,0.025748424
0,0.609334237,0.999027439,0.46073157,0.173696852,0.223882008,0.16041979,0.871386737,0.142718828,0.026669913
0,0.609492786,0.999057481,0.460248442,0.181534701,0.217452964,0.092953523,0.854235779,0.062563088,0.066467349
0,0.613737586,0.999050895,0.464009461,0.174413215,0.223598374,0.206896552,0.844395773,0.149662756,0.023375191
0,0.639119907,0.999170602,0.473732417,0.177278665,0.224449277,0.055472264,0.899539506,0.018000049,0.240573893
0,0.604570547,0.998988268,0.457175209,0.179596309,0.218492956,0.163418291,0.843959066,0.151915323,0.022033107
0,0.624900907,0.999299206,0.470308581,0.183557372,0.239292805,0.065967016,0.776798036,0.07547717,0.045155283
0,0.598271811,0.998970821,0.461191213,0.179596309,0.211307554,0.461769115,0.768330291,0.204527105,0.017313571
0,0.60973061,0.99911745,0.460464843,0.210315621,0.259052661,0.307346327,0.920222756,0.085698564,0.047636538
0,0.60393635,0.998981682,0.460463166,0.186844212,0.223692919,0.15892054,0.819120322,0.061911232,0.064141806
0,0.601305871,0.998992775,0.460842287,0.166870338,0.223031105,0.233883058,0.762691901,0.21329214,0.015750315
0,0.597536719,0.998989771,0.460921131,0.192027306,0.228609246,0.347826087,0.807134677,0.214853143,0.015380983
0,0.603273325,0.99902351,0.46381319,0.203868358,0.245627305,0.221889055,0.736226697,0.156920428,0.02412916
0,0.616757232,0.999094687,0.465708798,0.179343475,0.240994611,0.262368816,0.907449808,0.118179179,0.033504537
0,0.588578677,0.998696974,0.45781267,0.176393747,0.186820459,0.067466267,0.764650047,0.085675859,0.044549525
0,0.603770593,0.999032523,0.461667631,0.178753529,0.235700104,0.226386807,0.785577638,0.170646633,0.0187594
0,0.603417461,0.999036798,0.460483296,0.182588176,0.239765529,0.356821589,0.892329399,0.145533535,0.025486807
0,0.654722611,0.998665545,0.461889065,0.145969407,0.202798525,0.068965517,0.740396631,0.179188136,0.015035238
0,0.605997492,0.998988037,0.457462067,0.173991825,0.224543821,0.367316342,0.857795874,0.169436462,0.021949943
0,0.597688061,0.998988731,0.464225862,0.187855548,0.232958306,0.476761619,0.848174483,0.16373005,0.02172194
0,0.619315643,0.999100465,0.452902544,0.184147318,0.2475182,0.077961019,0.824058846,0.047224603,0.069440607
0,0.613449315,0.999109709,0.462794931,0.180902617,0.225961993,0.074962519,0.771222695,0.087535016,0.033584504
0,0.636893008,0.999456581,0.476859331,0.191015971,0.242412782,0.1994003,0.894054806,0.05733388,0.071935831
0,0.623711786,0.99925784,0.493523901,0.203446968,0.252529073,0.130434783,0.818607605,0.054814626,0.065654408
0,0.573285865,0.996589624,0.447252627,0.155998483,0.182565945,0.032983508,0.707732466,0.116271874,0.03048709
0,0.593054094,0.998450743,0.458840995,0.156293456,0.202609436,0.04197901,0.812788623,0.069624226,0.0404144
0,0.648517563,0.997681892,0.429291328,0.159032489,0.194478586,0.047976012,0.947434455,0.044385266,0.091274417
0,0.613672725,0.999074582,0.4690605,0.183304538,0.235700104,0.24137931,0.914957249,0.049713263,0.071444368
0,0.61530146,0.998959382,0.476161479,0.173991825,0.21518389,0.085457271,0.9211064,0.042137791,0.081619556
0,0.597817783,0.999023973,0.449661559,0.182124647,0.247140021,0.746626687,0.858743761,0.134306369,0.022262472
0,0.620634486,0.999261884,0.458492069,0.182714593,0.226623806,0.059970015,0.820683952,0.052096373,0.034770772
0,0.594841379,0.998847301,0.457606334,0.162993553,0.205256689,0.098950525,0.828737608,0.098851802,0.034962825
0,0.628338546,0.999250214,0.468451557,0.168008091,0.237307365,0.104947526,0.783145344,0.104378293,0.032727556
0,0.601457213,0.998991042,0.463957458,0.168008091,0.215372979,0.338830585,0.767353358,0.201128842,0.015823322
0,0.597205206,0.998836324,0.465418585,0.153891534,0.201285809,0.049475262,0.717145892,0.095328377,0.016942434
0,0.601406766,0.998918478,0.468822291,0.162108634,0.205351234,0.152923538,0.837450938,0.106192428,0.023976776
0,0.616396892,0.999129236,0.469510078,0.173191185,0.227569254,0.112443778,0.834373744,0.072923937,0.051715169
0,0.591922628,0.998749779,0.461332126,0.166912477,0.183795027,0.08095952,0.807331972,0.092549601,0.038424965
0,0.599778031,0.99898746,0.464720733,0.175298133,0.22293656,0.346326837,0.836262957,0.163277446,0.020341307
0,0.608534283,0.999012996,0.45897352,0.175508828,0.215656613,0.095952024,0.794813589,0.133364342,0.02698186
0,0.60321567,0.998993353,0.467973461,0.168513758,0.216034792,0.142428786,0.839459882,0.043677245,0.046715547
0,0.603114775,0.998948289,0.475876299,0.187897687,0.204311241,0.037481259,0.750676707,0.036937119,0.032266599
0,0.596563802,0.998928993,0.453345412,0.175213855,0.200056727,0.323838081,0.832265654,0.20654744,0.017397352
0,0.606574035,0.999017155,0.470863843,0.179427753,0.233336485,0.289355322,0.787894468,0.146019436,0.026337078
0,0.607128958,0.998956377,0.456195533,0.167923813,0.211496644,0.139430285,0.827191715,0.041174058,0.09075081
0,0.601925655,0.998933152,0.46512334,0.181408285,0.203649428,0.32083958,0.870272662,0.100870391,0.036082931
0,0.615222185,0.998894098,0.486236716,0.17829,0.20686395,0.131934033,0.940845756,0.056162518,0.062739192
0,0.614991568,0.999043847,0.469652668,0.194513506,0.220194762,0.073463268,0.824328783,0.02378282,0.175043442
0,0.601190562,0.998905768,0.466123147,0.155239981,0.149569821,0.209895052,0.81011647,0.128111584,0.018806386
0,0.595533231,0.998868677,0.455220889,0.178542834,0.20090763,0.086956522,0.76664637,0.100059604,0.026968549
0,0.617643667,0.999097923,0.468317355,0.15734693,0.193154959,0.058470765,0.745471307,0.139374962,0.02257969
0,0.593263091,0.998706911,0.460993265,0.156082761,0.190413161,0.065967016,0.848881061,0.059443359,0.064624866
0,0.606098387,0.998856314,0.464898551,0.149171969,0.143518956,0.053973013,0.669099195,0.15859088,0.014732141
0,0.624850459,0.999073196,0.496994707,0.186169989,0.221518389,0.043478261,0.896553416,0.012252235,0.283930767
0,0.663558137,0.99918181,0.4715315,0.170999958,0.221707478,0.104947526,0.916395569,0.031456925,0.11734926
0,0.59032272,0.998385343,0.452390898,0.157684042,0.195613123,0.058470765,0.788540963,0.073694084,0.0472494
0,0.6075974,0.998985842,0.477902754,0.174666049,0.214332987,0.044977511,0.746774376,0.058149294,0.066725354
0,0.601731071,0.998932459,0.460090754,0.168134508,0.193249504,0.176911544,0.763788167,0.194692255,0.016729165
0,0.607496505,0.998989771,0.459975005,0.180902617,0.219060225,0.12143928,0.774187282,0.183804261,0.01712129
0,0.60858473,0.99892726,0.459305671,0.155366398,0.211874823,0.15892054,0.878995594,0.075840357,0.040434555
0,0.605363294,0.998892711,0.463219345,0.163794193,0.189089534,0.151424288,0.829126273,0.065211562,0.040688075
0,0.602869744,0.999002943,0.460902678,0.169145843,0.215467524,0.112443778,0.785755222,0.147869644,0.021668542
0,0.611308898,0.998889822,0.473306325,0.179217058,0.203649428,0.106446777,0.891202862,0.093764878,0.042834713
0,0.604411998,0.999005138,0.470555178,0.17049429,0.22709653,0.217391304,0.845060712,0.150177234,0.025486583
0,0.611344931,0.999108207,0.470597116,0.194218533,0.227380165,0.139430285,0.884576103,0.099782825,0.039844299
0,0.596686317,0.998893173,0.456688726,0.160928743,0.126217264,0.275862069,0.737906662,0.248370873,0.013243516
0,0.627473731,0.999005601,0.466111405,0.179090641,0.222369292,0.095952024,0.842414762,0.066114165,0.062518882
0,0.597140345,0.998555891,0.458597754,0.17626733,0.207998487,0.022488756,0.751867043,0.033267997,0.034541341
0,0.62895833,0.999171411,0.486134387,0.163246387,0.229365605,0.137931034,0.943183703,0.018484442,0.184780896
0,0.607655054,0.999055055,0.46525251,0.169356538,0.221991113,0.073463268,0.751773665,0.094207499,0.028251637
0,0.599669929,0.998995779,0.460599045,0.169567233,0.220572941,0.325337331,0.806720583,0.202164358,0.017116514
0,0.607301921,0.999094225,0.47110373,0.189203995,0.221612934,0.091454273,0.812367635,0.096571698,0.032607106
0,0.60052033,0.999017964,0.459040621,0.176730858,0.218682046,0.157421289,0.813166386,0.118658772,0.028714969
0,0.605226365,0.999030328,0.478751583,0.162656441,0.208943935,0.145427286,0.867591546,0.048456356,0.037904094
0,0.633210337,0.999174184,0.476738549,0.198769542,0.232580127,0.089955022,0.898249979,0.033260494,0.127640656
0,0.604044451,0.999031714,0.45896681,0.182672454,0.21896568,0.071964018,0.834218077,0.056724456,0.037798107
0,0.621023653,0.998692583,0.463751122,0.165100501,0.208471211,0.04047976,0.852325244,0.057947605,0.051762984
0,0.610364808,0.999111788,0.46610134,0.194134255,0.237023731,0.092953523,0.781529863,0.085772171,0.028717387
0,0.612007956,0.999165633,0.468807193,0.178795668,0.230972866,0.098950525,0.787268322,0.077764886,0.031911625
1,0.622212773,0.998483327,0.455631883,0.155998483,0.187671362,0.044977511,0.882284914,0.070733637,0.037528346
1,0.588780467,0.998413652,0.454435805,0.128439594,0.178973244,0.133433283,0.6934686,0.204227848,0.011635087
1,0.590928091,0.998854696,0.464593241,0.161729384,0.192398601,0.112443778,0.681023823,0.134466702,0.017304832
1,0.598170916,0.998893404,0.460047139,0.148497746,0.190318616,0.131934033,0.715258386,0.204852408,0.014707663
1,0.602098618,0.998941819,0.460545365,0.143946736,0.203365794,0.128935532,0.709962489,0.155311872,0.014023772
1,0.599360037,0.998834013,0.457839511,0.126838313,0.101824714,0.154422789,0.65373181,0.302764902,0.010493966
1,0.598898802,0.998992659,0.462145727,0.175340272,0.211118465,0.16041979,0.857700941,0.109029376,0.02472961
1,0.593738739,0.998906114,0.461971264,0.1536387,0.186064101,0.220389805,0.789640131,0.191073597,0.015282869
1,0.622594733,0.999065916,0.465973847,0.174876744,0.215940248,0.088455772,0.792863313,0.095270705,0.039144944
1,0.586921114,0.998775546,0.461523364,0.120180355,0.115060981,0.157421289,0.72005772,0.307686354,0.009879211
1,0.596621456,0.998975674,0.452860606,0.102397708,0,0.410794603,0.709947916,0.336844125,0.00894979
1,0.603532769,0.998950485,0.447002676,0.153133033,0.162049731,0.059970015,0.82198548,0.05706439,0.021443368
1,0.587353522,0.998698707,0.462169212,0.166111837,0.171031483,0.071964018,0.700799513,0.177791919,0.017265348
0,0.595446749,0.998913394,0.456499165,0.140744174,0.172922379,0.224887556,0.792373182,0.109976168,0.014683325
0,0.606984822,0.998980296,0.463162309,0.185074375,0.212536636,0.077961019,0.799505526,0.050890716,0.083475903
0,0.600794188,0.999018773,0.461927648,0.190763137,0.228798336,0.326836582,0.836283962,0.095807874,0.028178603
0,0.599208694,0.998985495,0.464323159,0.182208925,0.215372979,0.068965517,0.847591072,0.054439163,0.073581476
0,0.599907753,0.998954991,0.462019912,0.17378113,0.192114966,0.058470765,0.753363002,0.082180263,0.047048357
0,0.601421179,0.999023857,0.459015458,0.201803548,0.231161955,0.203898051,0.828571862,0.108235973,0.035440749
0,0.596527768,0.998993237,0.471633829,0.210104926,0.23522738,0.368815592,0.826006265,0.109173078,0.021526926
0,0.609384684,0.99901184,0.469340647,0.17871139,0.201191264,0.059970015,0.819176268,0.06104152,0.028472404
0,0.597839404,0.998993699,0.461694472,0.192785808,0.23106741,0.338830585,0.843647247,0.132804164,0.020050913
0,0.657540466,0.998851461,0.460988232,0.228140407,0.21083483,0.047976012,0.848524258,0.013009817,0.140383313
0,0.603972384,0.998987691,0.46332503,0.252328178,0.306041411,0.059970015,0.749489136,0.071396375,0.044601286
0,0.604008418,0.999073658,0.458783959,0.190847415,0.227852888,0.07946027,0.83136507,0.055563147,0.022486998
0,0.609759437,0.999081977,0.486317237,0.172727656,0.222274747,0.074962519,0.838923072,0.031390328,0.104575056
0,0.598250191,0.99878895,0.470045209,0.147992078,0.183795027,0.16191904,0.839796513,0.164961815,0.02295586
0,0.601363525,0.998949214,0.462117209,0.209220008,0.218587501,0.07946027,0.743493068,0.097621809,0.034228585
0,0.608368526,0.999046389,0.463725959,0.167923813,0.224071098,0.145427286,0.943832624,0.047326567,0.090286462
0,0.600462676,0.998992313,0.463947393,0.168345202,0.205540323,0.250374813,0.724102369,0.119453299,0.027193839
0,0.601341905,0.998948058,0.463925585,0.172264127,0.209794838,0.295352324,0.819203208,0.150217183,0.025416323
0,0.604253448,0.999031599,0.458658145,0.180860478,0.217358419,0.169415292,0.840972579,0.089987873,0.0447085
0,0.610213465,0.998909696,0.468007012,0.166280393,0.204783965,0.145427286,0.859612992,0.131913648,0.024581409
0,0.605010162,0.998999245,0.464375163,0.17913278,0.219722038,0.176911544,0.833588864,0.152574046,0.021345003
0,0.6237262,0.999272515,0.470320324,0.189119717,0.235038291,0.059970015,0.763901912,0.064816565,0.04147492
0,0.595778261,0.998958226,0.459926356,0.178879946,0.215467524,0.566716642,0.758106755,0.215716512,0.016399131
0,0.608808141,0.999113406,0.457990488,0.210610594,0.280703413,0.36131934,0.905399054,0.084740582,0.048603776
0,0.60375618,0.998984687,0.483129933,0.183430955,0.218871135,0.152923538,0.826029868,0.034643766,0.109323215
0,0.602480578,0.999019004,0.460308833,0.178879946,0.23522738,0.286356822,0.797022527,0.174384791,0.018995836
0,0.614926707,0.999059099,0.463665568,0.181703257,0.232012858,0.1994003,0.90577985,0.122247838,0.032285502
0,0.604411998,0.999043038,0.463531366,0.185622182,0.214049352,0.125937031,0.820662318,0.050016652,0.073589496
0,0.602783263,0.999017849,0.460911066,0.174666049,0.228325612,0.188905547,0.78080019,0.186564651,0.01768249
0,0.65737471,0.998987691,0.467851002,0.146095824,0.215089345,0.088455772,0.761692198,0.200432301,0.0131385
0,0.605147091,0.998996588,0.456240826,0.181492562,0.226718351,0.287856072,0.84036902,0.109922392,0.020753748
0,0.597853817,0.998984455,0.459976682,0.181239729,0.223031105,0.251874063,0.833286225,0.195814393,0.018260452
0,0.614206028,0.999049162,0.481633577,0.175087438,0.228703791,0.071964018,0.824776939,0.044108517,0.072247527
0,0.610984592,0.999040842,0.466903198,0.174918882,0.214805711,0.070464768,0.755785896,0.088177883,0.032626481
0,0.617823837,0.999182041,0.492061096,0.200328684,0.240143708,0.124437781,0.77343721,0.054320875,0.049478457
0,0.584917626,0.998346057,0.447262693,0.1618558,0.17868961,0.077961019,0.783127775,0.064503413,0.030215327
0,0.599835685,0.998952102,0.473094957,0.169651511,0.213482084,0.070464768,0.801307761,0.041348133,0.04405881
0,0.645079923,0.998620135,0.454640464,0.156588429,0.200245816,0.071964018,0.919438373,0.069048689,0.039935254
0,0.625218005,0.999055748,0.483358077,0.192111584,0.224827456,0.082458771,0.931514345,0.033453856,0.121426029
0,0.630738408,0.999408283,0.467649698,0.213686739,0.258674482,0.077961019,0.738339031,0.089744396,0.026823724
0,0.607100131,0.999034487,0.46276138,0.167460284,0.218209322,0.140929535,0.850463568,0.078881882,0.044317006
0,0.623992851,0.999067072,0.46449259,0.175298133,0.223787463,0.169415292,0.926176804,0.084055676,0.048768639
0,0.631379812,0.999325782,0.472554792,0.189541107,0.242601872,0.109445277,0.830612924,0.064089314,0.056087578
0,0.600642846,0.998990002,0.464789512,0.173570435,0.221707478,0.406296852,0.756341902,0.20160109,0.016557019
0,0.599086179,0.998828004,0.465494074,0.149930471,0.205162144,0.056971514,0.676444066,0.136352212,0.016708069
0,0.605449776,0.999011147,0.457879772,0.160970882,0.211591188,0.190404798,0.821813111,0.147662759,0.025172959
0,0.620612866,0.999140213,0.475114701,0.174961021,0.224827456,0.077961019,0.843168381,0.04191705,0.08311177
0,0.59818533,0.998985495,0.461387484,0.175129577,0.223976553,0.332833583,0.88501201,0.104700174,0.021955063
0,0.600779775,0.99896955,0.456276054,0.168893009,0.21716933,0.139430285,0.83342866,0.068368444,0.037830143
0,0.609074792,0.998918594,0.461806866,0.16640681,0.211402099,0.104947526,0.824733319,0.034816772,0.105060035
0,0.616598683,0.999085444,0.466200314,0.196536176,0.228420157,0.109445277,0.834452079,0.038769035,0.107680022
0,0.600080716,0.99899913,0.456453872,0.173191185,0.225961993,0.245877061,0.838800129,0.108309635,0.026137621
0,0.613398867,0.998996126,0.462986169,0.159538157,0.22095112,0.083958021,0.786629146,0.088177815,0.026400814
0,0.596607042,0.998799349,0.451303859,0.160760187,0.197693108,0.07946027,0.837657304,0.04861623,0.073695868
0,0.614451059,0.999034025,0.480559959,0.186254267,0.22331474,0.076461769,0.89598192,0.026562298,0.144748282
0,0.663089696,0.999124152,0.474955336,0.170957819,0.221045665,0.112443778,0.905379016,0.05748412,0.067017092
0,0.595446749,0.998510019,0.45735806,0.147191437,0.19060225,0.071964018,0.734613998,0.117986994,0.029146535
0,0.601947275,0.99894748,0.463412261,0.165437613,0.210267562,0.175412294,0.752777405,0.188674648,0.01730307
0,0.602920192,0.998837364,0.465569563,0.148876996,0.200813085,0.196401799,0.888565092,0.057879938,0.045716938
0,0.605615532,0.998784443,0.456128432,0.149087691,0.184267751,0.182908546,0.717623988,0.184727392,0.019704445
0,0.605096643,0.999040149,0.464415423,0.1700729,0.220194762,0.115442279,0.777582295,0.141884725,0.022195979
0,0.605449776,0.998820263,0.462623823,0.161729384,0.194100407,0.130434783,0.857993867,0.10552557,0.032073625
